	数字1		数字2		数字3		平均值		出现概率	
	4		23		24		17.0		0.024694104560622914	
	4		23		25		17.333333333333332		0.024471635150166853	
	4		23		26		17.666666666666668		0.024026696329254728	
	4		23		27		18.0		0.023804226918798667	
	4		23		28		18.333333333333332		0.023136818687430477	
	4		23		29		18.666666666666668		0.022691879866518355	
	4		23		30		19.0		0.022024471635150165	
	4		23		31		19.333333333333332		0.02135706340378198	
	4		24		25		17.666666666666668		0.024026696329254728	
	4		24		26		18.0		0.023804226918798667	
	4		24		27		18.333333333333332		0.023136818687430477	
	4		24		28		18.666666666666668		0.022691879866518355	
	4		24		29		19.0		0.022024471635150165	
	4		24		30		19.333333333333332		0.02135706340378198	
	4		24		31		19.666666666666668		0.020467185761957732	
	4		25		26		18.333333333333332		0.023136818687430477	
	4		25		27		18.666666666666668		0.022691879866518355	
	4		25		28		19.0		0.022024471635150165	
	4		25		29		19.333333333333332		0.02135706340378198	
	4		25		30		19.666666666666668		0.020467185761957732	
	4		25		31		20.0		0.019799777530589546	
	4		26		27		19.0		0.022024471635150165	
	4		26		28		19.333333333333332		0.02135706340378198	
	4		26		29		19.666666666666668		0.020467185761957732	
	4		26		30		20.0		0.019799777530589546	
	4		26		31		20.333333333333332		0.018687430478309234	
	4		27		28		19.666666666666668		0.020467185761957732	
	4		27		29		20.0		0.019799777530589546	
	4		27		30		20.333333333333332		0.018687430478309234	
	4		27		31		20.666666666666668		0.017797552836484983	
	4		28		29		20.333333333333332		0.018687430478309234	
	4		28		30		20.666666666666668		0.017797552836484983	
	4		28		31		21.0		0.01668520578420467	
	4		29		30		21.0		0.01668520578420467	
	4		29		31		21.333333333333332		0.01557285873192436	
	4		30		31		21.666666666666668		0.014460511679644048	
	5		6		7		6.0		0.004226918798665183	
	5		6		8		6.333333333333333		0.0046718576195773085	
	5		6		9		6.666666666666667		0.005339265850945495	
	5		6		10		7.0		0.006006674082313682	
	5		6		11		7.333333333333333		0.006674082313681869	
	5		6		12		7.666666666666667		0.007341490545050055	
	5		6		13		8.0		0.008231368186874305	
	5		6		14		8.333333333333334		0.008898776418242492	
	5		6		15		8.666666666666666		0.00978865406006674	
	5		6		16		9.0		0.01067853170189099	
	5		6		17		9.333333333333334		0.011568409343715239	
	5		6		18		9.666666666666666		0.012458286985539488	
	5		6		19		10.0		0.0135706340378198	
	5		6		20		10.333333333333334		0.014460511679644048	
	5		6		21		10.666666666666666		0.01557285873192436	
	5		6		22		11.0		0.01668520578420467	
	5		6		23		11.333333333333334		0.017797552836484983	
	5		6		24		11.666666666666666		0.018687430478309234	
	5		6		25		12.0		0.019799777530589546	
	5		6		26		12.333333333333334		0.020467185761957732	
	5		6		27		12.666666666666666		0.02135706340378198	
	5		6		28		13.0		0.022024471635150165	
	5		6		29		13.333333333333334		0.022691879866518355	
	5		6		30		13.666666666666666		0.023136818687430477	
	5		6		31		14.0		0.023804226918798667	
	5		7		8		6.666666666666667		0.005339265850945495	
	5		7		9		7.0		0.006006674082313682	
	5		7		10		7.333333333333333		0.006674082313681869	
	5		7		11		7.666666666666667		0.007341490545050055	
	5		7		12		8.0		0.008231368186874305	
	5		7		13		8.333333333333334		0.008898776418242492	
	5		7		14		8.666666666666666		0.00978865406006674	
	5		7		15		9.0		0.01067853170189099	
	5		7		16		9.333333333333334		0.011568409343715239	
	5		7		17		9.666666666666666		0.012458286985539488	
	5		7		18		10.0		0.0135706340378198	
	5		7		19		10.333333333333334		0.014460511679644048	
	5		7		20		10.666666666666666		0.01557285873192436	
	5		7		21		11.0		0.01668520578420467	
	5		7		22		11.333333333333334		0.017797552836484983	
	5		7		23		11.666666666666666		0.018687430478309234	
	5		7		24		12.0		0.019799777530589546	
	5		7		25		12.333333333333334		0.020467185761957732	
	5		7		26		12.666666666666666		0.02135706340378198	
	5		7		27		13.0		0.022024471635150165	
	5		7		28		13.333333333333334		0.022691879866518355	
	5		7		29		13.666666666666666		0.023136818687430477	
	5		7		30		14.0		0.023804226918798667	
	5		7		31		14.333333333333334		0.024026696329254728	
	5		8		9		7.333333333333333		0.006674082313681869	
	5		8		10		7.666666666666667		0.007341490545050055	
	5		8		11		8.0		0.008231368186874305	
	5		8		12		8.333333333333334		0.008898776418242492	
	5		8		13		8.666666666666666		0.00978865406006674	
	5		8		14		9.0		0.01067853170189099	
	5		8		15		9.333333333333334		0.011568409343715239	
	5		8		16		9.666666666666666		0.012458286985539488	
	5		8		17		10.0		0.0135706340378198	
	5		8		18		10.333333333333334		0.014460511679644048	
	5		8		19		10.666666666666666		0.01557285873192436	
	5		8		20		11.0		0.01668520578420467	
	5		8		21		11.333333333333334		0.017797552836484983	
	5		8		22		11.666666666666666		0.018687430478309234	
	5		8		23		12.0		0.019799777530589546	
	5		8		24		12.333333333333334		0.020467185761957732	
	5		8		25		12.666666666666666		0.02135706340378198	
	5		8		26		13.0		0.022024471635150165	
	5		8		27		13.333333333333334		0.022691879866518355	
	5		8		28		13.666666666666666		0.023136818687430477	
	5		8		29		14.0		0.023804226918798667	
	5		8		30		14.333333333333334		0.024026696329254728	
	5		8		31		14.666666666666666		0.024471635150166853	
	5		9		10		8.0		0.008231368186874305	
	5		9		11		8.333333333333334		0.008898776418242492	
	5		9		12		8.666666666666666		0.00978865406006674	
	5		9		13		9.0		0.01067853170189099	
	5		9		14		9.333333333333334		0.011568409343715239	
	5		9		15		9.666666666666666		0.012458286985539488	
	5		9		16		10.0		0.0135706340378198	
	5		9		17		10.333333333333334		0.014460511679644048	
	5		9		18		10.666666666666666		0.01557285873192436	
	5		9		19		11.0		0.01668520578420467	
	5		9		20		11.333333333333334		0.017797552836484983	
	5		9		21		11.666666666666666		0.018687430478309234	
	5		9		22		12.0		0.019799777530589546	
	5		9		23		12.333333333333334		0.020467185761957732	
	5		9		24		12.666666666666666		0.02135706340378198	
	5		9		25		13.0		0.022024471635150165	
	5		9		26		13.333333333333334		0.022691879866518355	
	5		9		27		13.666666666666666		0.023136818687430477	
	5		9		28		14.0		0.023804226918798667	
	5		9		29		14.333333333333334		0.024026696329254728	
	5		9		30		14.666666666666666		0.024471635150166853	
	5		9		31		15.0		0.024694104560622914	
	5		10		11		8.666666666666666		0.00978865406006674	
	5		10		12		9.0		0.01067853170189099	
	5		10		13		9.333333333333334		0.011568409343715239	
	5		10		14		9.666666666666666		0.012458286985539488	
	5		10		15		10.0		0.0135706340378198	
	5		10		16		10.333333333333334		0.014460511679644048	
	5		10		17		10.666666666666666		0.01557285873192436	
	5		10		18		11.0		0.01668520578420467	
	5		10		19		11.333333333333334		0.017797552836484983	
	5		10		20		11.666666666666666		0.018687430478309234	
	5		10		21		12.0		0.019799777530589546	
	5		10		22		12.333333333333334		0.020467185761957732	
	5		10		23		12.666666666666666		0.02135706340378198	
	5		10		24		13.0		0.022024471635150165	
	5		10		25		13.333333333333334		0.022691879866518355	
	5		10		26		13.666666666666666		0.023136818687430477	
	5		10		27		14.0		0.023804226918798667	
	5		10		28		14.333333333333334		0.024026696329254728	
	5		10		29		14.666666666666666		0.024471635150166853	
	5		10		30		15.0		0.024694104560622914	
	5		10		31		15.333333333333334		0.024916573971078975	
	5		11		12		9.333333333333334		0.011568409343715239	
	5		11		13		9.666666666666666		0.012458286985539488	
	5		11		14		10.0		0.0135706340378198	
	5		11		15		10.333333333333334		0.014460511679644048	
	5		11		16		10.666666666666666		0.01557285873192436	
	5		11		17		11.0		0.01668520578420467	
	5		11		18		11.333333333333334		0.017797552836484983	
	5		11		19		11.666666666666666		0.018687430478309234	
	5		11		20		12.0		0.019799777530589546	
	5		11		21		12.333333333333334		0.020467185761957732	
	5		11		22		12.666666666666666		0.02135706340378198	
	5		11		23		13.0		0.022024471635150165	
	5		11		24		13.333333333333334		0.022691879866518355	
	5		11		25		13.666666666666666		0.023136818687430477	
	5		11		26		14.0		0.023804226918798667	
	5		11		27		14.333333333333334		0.024026696329254728	
	5		11		28		14.666666666666666		0.024471635150166853	
	5		11		29		15.0		0.024694104560622914	
	5		11		30		15.333333333333334		0.024916573971078975	
	5		11		31		15.666666666666666		0.024916573971078975	
	5		12		13		10.0		0.0135706340378198	
	5		12		14		10.333333333333334		0.014460511679644048	
	5		12		15		10.666666666666666		0.01557285873192436	
	5		12		16		11.0		0.01668520578420467	
	5		12		17		11.333333333333334		0.017797552836484983	
	5		12		18		11.666666666666666		0.018687430478309234	
	5		12		19		12.0		0.019799777530589546	
	5		12		20		12.333333333333334		0.020467185761957732	
	5		12		21		12.666666666666666		0.02135706340378198	
	5		12		22		13.0		0.022024471635150165	
	5		12		23		13.333333333333334		0.022691879866518355	
	5		12		24		13.666666666666666		0.023136818687430477	
	5		12		25		14.0		0.023804226918798667	
	5		12		26		14.333333333333334		0.024026696329254728	
	5		12		27		14.666666666666666		0.024471635150166853	
	5		12		28		15.0		0.024694104560622914	
	5		12		29		15.333333333333334		0.024916573971078975	
	5		12		30		15.666666666666666		0.024916573971078975	
	5		12		31		16.0		0.02513904338153504	
	5		13		14		10.666666666666666		0.01557285873192436	
	5		13		15		11.0		0.01668520578420467	
	5		13		16		11.333333333333334		0.017797552836484983	
	5		13		17		11.666666666666666		0.018687430478309234	
	5		13		18		12.0		0.019799777530589546	
	5		13		19		12.333333333333334		0.020467185761957732	
	5		13		20		12.666666666666666		0.02135706340378198	
	5		13		21		13.0		0.022024471635150165	
	5		13		22		13.333333333333334		0.022691879866518355	
	5		13		23		13.666666666666666		0.023136818687430477	
	5		13		24		14.0		0.023804226918798667	
	5		13		25		14.333333333333334		0.024026696329254728	
	5		13		26		14.666666666666666		0.024471635150166853	
	5		13		27		15.0		0.024694104560622914	
	5		13		28		15.333333333333334		0.024916573971078975	
	5		13		29		15.666666666666666		0.024916573971078975	
	5		13		30		16.0		0.02513904338153504	
	5		13		31		16.333333333333332		0.024916573971078975	
	5		14		15		11.333333333333334		0.017797552836484983	
	5		14		16		11.666666666666666		0.018687430478309234	
	5		14		17		12.0		0.019799777530589546	
	5		14		18		12.333333333333334		0.020467185761957732	
	5		14		19		12.666666666666666		0.02135706340378198	
	5		14		20		13.0		0.022024471635150165	
	5		14		21		13.333333333333334		0.022691879866518355	
	5		14		22		13.666666666666666		0.023136818687430477	
	5		14		23		14.0		0.023804226918798667	
	5		14		24		14.333333333333334		0.024026696329254728	
	5		14		25		14.666666666666666		0.024471635150166853	
	5		14		26		15.0		0.024694104560622914	
	5		14		27		15.333333333333334		0.024916573971078975	
	5		14		28		15.666666666666666		0.024916573971078975	
	5		14		29		16.0		0.02513904338153504	
	5		14		30		16.333333333333332		0.024916573971078975	
	5		14		31		16.666666666666668		0.024916573971078975	
	5		15		16		12.0		0.019799777530589546	
	5		15		17		12.333333333333334		0.020467185761957732	
	5		15		18		12.666666666666666		0.02135706340378198	
	5		15		19		13.0		0.022024471635150165	
	5		15		20		13.333333333333334		0.022691879866518355	
	5		15		21		13.666666666666666		0.023136818687430477	
	5		15		22		14.0		0.023804226918798667	
	5		15		23		14.333333333333334		0.024026696329254728	
	5		15		24		14.666666666666666		0.024471635150166853	
	5		15		25		15.0		0.024694104560622914	
	5		15		26		15.333333333333334		0.024916573971078975	
	5		15		27		15.666666666666666		0.024916573971078975	
	5		15		28		16.0		0.02513904338153504	
	5		15		29		16.333333333333332		0.024916573971078975	
	5		15		30		16.666666666666668		0.024916573971078975	
	5		15		31		17.0		0.024694104560622914	
	5		16		17		12.666666666666666		0.02135706340378198	
	5		16		18		13.0		0.022024471635150165	
	5		16		19		13.333333333333334		0.022691879866518355	
	5		16		20		13.666666666666666		0.023136818687430477	
	5		16		21		14.0		0.023804226918798667	
	5		16		22		14.333333333333334		0.024026696329254728	
	5		16		23		14.666666666666666		0.024471635150166853	
	5		16		24		15.0		0.024694104560622914	
	5		16		25		15.333333333333334		0.024916573971078975	
	5		16		26		15.666666666666666		0.024916573971078975	
	5		16		27		16.0		0.02513904338153504	
	5		16		28		16.333333333333332		0.024916573971078975	
	5		16		29		16.666666666666668		0.024916573971078975	
	5		16		30		17.0		0.024694104560622914	
	5		16		31		17.333333333333332		0.024471635150166853	
	5		17		18		13.333333333333334		0.022691879866518355	
	5		17		19		13.666666666666666		0.023136818687430477	
	5		17		20		14.0		0.023804226918798667	
	5		17		21		14.333333333333334		0.024026696329254728	
	5		17		22		14.666666666666666		0.024471635150166853	
	5		17		23		15.0		0.024694104560622914	
	5		17		24		15.333333333333334		0.024916573971078975	
	5		17		25		15.666666666666666		0.024916573971078975	
	5		17		26		16.0		0.02513904338153504	
	5		17		27		16.333333333333332		0.024916573971078975	
	5		17		28		16.666666666666668		0.024916573971078975	
	5		17		29		17.0		0.024694104560622914	
	5		17		30		17.333333333333332		0.024471635150166853	
	5		17		31		17.666666666666668		0.024026696329254728	
	5		18		19		14.0		0.023804226918798667	
	5		18		20		14.333333333333334		0.024026696329254728	
	5		18		21		14.666666666666666		0.024471635150166853	
	5		18		22		15.0		0.024694104560622914	
	5		18		23		15.333333333333334		0.024916573971078975	
	5		18		24		15.666666666666666		0.024916573971078975	
	5		18		25		16.0		0.02513904338153504	
	5		18		26		16.333333333333332		0.024916573971078975	
	5		18		27		16.666666666666668		0.024916573971078975	
	5		18		28		17.0		0.024694104560622914	
	5		18		29		17.333333333333332		0.024471635150166853	
	5		18		30		17.666666666666668		0.024026696329254728	
	5		18		31		18.0		0.023804226918798667	
	5		19		20		14.666666666666666		0.024471635150166853	
	5		19		21		15.0		0.024694104560622914	
	5		19		22		15.333333333333334		0.024916573971078975	
	5		19		23		15.666666666666666		0.024916573971078975	
	5		19		24		16.0		0.02513904338153504	
	5		19		25		16.333333333333332		0.024916573971078975	
	5		19		26		16.666666666666668		0.024916573971078975	
	5		19		27		17.0		0.024694104560622914	
	5		19		28		17.333333333333332		0.024471635150166853	
	5		19		29		17.666666666666668		0.024026696329254728	
	5		19		30		18.0		0.023804226918798667	
	5		19		31		18.333333333333332		0.023136818687430477	
	5		20		21		15.333333333333334		0.024916573971078975	
	5		20		22		15.666666666666666		0.024916573971078975	
	5		20		23		16.0		0.02513904338153504	
	5		20		24		16.333333333333332		0.024916573971078975	
	5		20		25		16.666666666666668		0.024916573971078975	
	5		20		26		17.0		0.024694104560622914	
	5		20		27		17.333333333333332		0.024471635150166853	
	5		20		28		17.666666666666668		0.024026696329254728	
	5		20		29		18.0		0.023804226918798667	
	5		20		30		18.333333333333332		0.023136818687430477	
	5		20		31		18.666666666666668		0.022691879866518355	
	5		21		22		16.0		0.02513904338153504	
	5		21		23		16.333333333333332		0.024916573971078975	
	5		21		24		16.666666666666668		0.024916573971078975	
	5		21		25		17.0		0.024694104560622914	
	5		21		26		17.333333333333332		0.024471635150166853	
	5		21		27		17.666666666666668		0.024026696329254728	
	5		21		28		18.0		0.023804226918798667	
	5		21		29		18.333333333333332		0.023136818687430477	
	5		21		30		18.666666666666668		0.022691879866518355	
	5		21		31		19.0		0.022024471635150165	
	5		22		23		16.666666666666668		0.024916573971078975	
	5		22		24		17.0		0.024694104560622914	
	5		22		25		17.333333333333332		0.024471635150166853	
	5		22		26		17.666666666666668		0.024026696329254728	
	5		22		27		18.0		0.023804226918798667	
	5		22		28		18.333333333333332		0.023136818687430477	
	5		22		29		18.666666666666668		0.022691879866518355	
	5		22		30		19.0		0.022024471635150165	
	5		22		31		19.333333333333332		0.02135706340378198	
	5		23		24		17.333333333333332		0.024471635150166853	
	5		23		25		17.666666666666668		0.024026696329254728	
	5		23		26		18.0		0.023804226918798667	
	5		23		27		18.333333333333332		0.023136818687430477	
	5		23		28		18.666666666666668		0.022691879866518355	
	5		23		29		19.0		0.022024471635150165	
	5		23		30		19.333333333333332		0.02135706340378198	
	5		23		31		19.666666666666668		0.020467185761957732	
	5		24		25		18.0		0.023804226918798667	
	5		24		26		18.333333333333332		0.023136818687430477	
